ad_id,subject,price_byn,company_ad,list_time,condition,brand,processor,rom_volume,rom_type,diagonal,os,videocard,videocard_brand,region,gaming_laptop,matrix_type,display_resolution,ram_volume,ram_type,battery_life
1064933917,Ноутбук ASUS X55VD,170.0,False,2026-04-25T15:55:18Z,Б/у,ASUS,Intel Celeron,512 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,AMD Radeon 610 2 ГБ,Минск,,TN + Film,1366 х 768,4 Гб,DDR3,
1037171989,HP 15 A9/8ddr4/500,330.0,False,2026-04-25T15:53:07Z,Б/у,HP,AMD A9,512 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,,TN + Film,1366 х 768,8 Гб,DDR4,2-4 часа
1066343908,Macbook Air mid 2020 256gb,1155.0,False,2026-04-25T15:52:37Z,Б/у,Apple,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,IPS,3840 х 2160,8 Гб,,10 и более часов
1066343865,Ноутбук Samsung,200.0,False,2026-04-25T15:52:06Z,Б/у,Samsung,Intel Pentium Gold,256 ГБ,HDD,15.0'' / 38.1 см,,Встроенная,,Брестская область,,,,2 Гб,,
1066343741,Ноутбук HP ProBook 430 G2,180.0,False,2026-04-25T15:50:18Z,Б/у,HP,Intel Core i3,256 ГБ,HDD,13.3'' / 33.8 см,Windows 10,Встроенная,,Брестская область,,TN + Film,1366 х 768,4 Гб,DDR3L,1-2 часа
1066343513,MacBook pro mid 2019 8gb 256gb,1080.0,False,2026-04-25T15:47:10Z,Б/у,Apple,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,IPS,3840 х 2160,8 Гб,,10 и более часов
1060670284,Dell xps 15 9500  i7 10th,1550.0,False,2026-04-25T15:46:12Z,Б/у,Dell,Intel Core i7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce GTX 1650 4 ГБ,Минск,,,,16 Гб,,
1065703722,MacBook Neo,1950.0,False,2026-04-25T15:43:41Z,Новое,Apple,,,,,,,,Минск,,,,,,
1063893366,Игровой ноутбук Lenovo IdeaPad Gaming 3 (CORE I5/12GB/GTX 1650 4GB),1500.0,True,2026-04-25T15:41:12Z,Б/у,Lenovo,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce GTX 1650 4 ГБ,Минск,Да,IPS,1920 х 1080,12 Гб,DDR4,2-4 часа
1033123697,"MacBook Air 15 M4 16/256, 16/512, 24/512,  NEW",3400.0,True,2026-04-25T15:39:46Z,Новое,Apple,,,,,,,,Минск,,,,,,
1064637374,Мощный Acer Aspire 17'' (i5/GTX 1050Ti/8GB/512gb),890.0,False,2026-04-25T15:39:14Z,Б/у,Acer,Intel Core i5,1000 Гб,HDD + SSD,17.3'' / 43.9 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce GTX 1050 Ti 4 ГБ,Минск,Да,IPS,1920 х 1080,8 Гб,DDR4,1-2 часа
226549080,"Apple MacBook Pro 14 / Pro 16  M4  16 GB / 32 GB, 512 GB / 1 TB ГАРАНТИЯ , НОВЫЕ",4650.0,True,2026-04-25T15:39:07Z,Новое,Apple,,,SSD,,,,,Минск,,,,,,10 и более часов
204143218,MacBook Air 15 M2 256GB / 512GB НОВЫЕ,3270.0,True,2026-04-25T15:39:00Z,Новое,Apple,,,,,,,,Минск,,,,,,
230453576,MacBook Air 13/15 M3 8 256 512 НОВЫЕ,2600.0,True,2026-04-25T15:38:53Z,Новое,Apple,,,,,,,,Минск,,,,,,
167006100,Apple Macbook Air 13'' M2 2022 / 256 / 512 NEW,2450.0,True,2026-04-25T15:38:36Z,Новое,Apple,,,,,,,,Минск,,,,,,
1066342600,MacBook pro  Touch Bar mid 2020,1300.0,False,2026-04-25T15:34:32Z,Б/у,Apple,Intel Core i5,128 ГБ и менее,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,IPS,3840 х 2160,8 Гб,,10 и более часов
1066342437,ASUS ноутбук,500.0,False,2026-04-25T15:32:11Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1066342270,Lenovo IdeaPad S145-15IIL,500.0,False,2026-04-25T15:29:33Z,Б/у,Lenovo,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,,TN + Film,1920 х 1080,8 Гб,DDR4,2-4 часа
1063349391,ASUS TUF Gaming A15 2023 FA507NU-LP101,2900.0,False,2026-04-25T15:28:30Z,Б/у,ASUS,AMD Ryzen 5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 4050 6 ГБ,Гродненская область,Да,IPS,1920 х 1080,16 Гб,DDR5,
1066342045,MACBOOK PRO 13 2019 ( Идеал ),699.0,False,2026-04-25T15:26:10Z,Б/у,Apple,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,,,8 Гб,,10 и более часов
1065155715,MacBook Pro,499.0,False,2026-04-25T15:24:33Z,Б/у,,,,,,,,,Минск,,,,,,
1065281260,"Игровой ноутбук Acer Predator Helios 300 (17.3''/i5-11GEN/RTX 3060, 130Вт/144Гц)",2400.0,True,2026-04-25T15:20:23Z,Б/у,Acer,Intel Core i5,512 Гб,SSD,17.3'' / 43.9 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1066340953,Ноутбук,250.0,False,2026-04-25T15:13:23Z,Б/у,Lenovo,Intel Pentium Silver,,,,Windows 10,,,Минская область,,,1920 х 1080,4 Гб,,
1054738139,"Игровой Ноутбук HP Omen 15 RTX2060,i7,16GB",2000.0,False,2026-04-25T15:12:33Z,Б/у,HP,Intel Core i7,512 Гб,SSD,,Windows 10,,,Минск,,,1920 х 1080,16 Гб,DDR4,2-4 часа
1064085303,Ноутбук Lenovo ThinkBook 16 G6 IRL i5-1335U 8/256,1000.0,False,2026-04-25T15:10:58Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,16'' / 40.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,LPDDR5X,6-10 часов
1065048624,Игровой ноутбук ASUS ZX60V (CORE I7/12GB/GTX 1050/HDD+SSD),1200.0,True,2026-04-25T15:10:52Z,Б/у,ASUS,Intel Core i7,,HDD + SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce GTX 1050 2 ГБ,Минск,Да,IPS,1920 х 1080,12 Гб,,2-4 часа
1065096213,MacBook 13 Pro Apple M1 +Ipad В ПОДАРОК,1700.0,False,2026-04-25T15:05:23Z,Б/у,Apple,Apple M1,256 ГБ,,13.3'' / 33.8 см,Mac OS,,,Минск,,OLED,3840 х 2160,8 Гб,,
1055148182,"Игровой ноутбук ASUS TUF Gaming A15 (RYZEN 7/RTX 4060, 140Вт/144Гц)",3050.0,True,2026-04-25T15:00:07Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 4060 8 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR5,2-4 часа
1066339785,Ноутбук леново,420.0,False,2026-04-25T14:56:27Z,Б/у,Lenovo,AMD A6,512 Гб,HDD,15.6'' / 39.6 см,,,,Брестская область,,,1920 х 1080,4 Гб,,1-2 часа
1066339655,Ноут бук,170.0,False,2026-04-25T14:54:36Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1066339567,Ноутбук,2200.0,False,2026-04-25T14:53:31Z,Б/у,ASUS,Intel Core i7,1000 Гб,HDD,,Windows 11,Встроенная,Intel Iris XE Graphics G7,Гомельская область,,,,16 Гб,,6-10 часов
1066339439,Ноутбук Леново,0.0,False,2026-04-25T14:51:25Z,Б/у,,,,,,,,,Витебская область,,,,,,
1066339339,Hp pavilion g7,130.0,False,2026-04-25T14:50:03Z,Б/у,HP,AMD A4,512 Гб,,17.3'' / 43.9 см,Windows 10,,,Минская область,,,1600 х 900,3 Гб,DDR3,
1011167918,MacBook Air 13 / 15  2025 M4  НОВЫЕ ГАРАНТИЯ,2790.0,True,2026-04-25T14:48:53Z,Новое,Apple,,,,,,,,Минск,,,,,,
1054353003,"Fujitsu siemens 15,4'', 1ГБ DDR, 120ГБ HDD, INTEL",95.0,False,2026-04-25T14:48:24Z,Б/у,Fujitsu,Intel Celeron M,128 ГБ и менее,HDD,15.4'' / 39.1 см,Windows 10,,,Минск,,TN + Film,1280 х 800,1 Гб,DDR2,2-4 часа
157396468,Apple MacBook Pro M3 14 512/1TB / НОВЫЕ,4670.0,True,2026-04-25T14:48:13Z,Новое,Apple,,,,14.0'' / 35.6 см,Mac OS,,,Минск,,,,,,
1066339011,MacBook Pro 2017,630.0,False,2026-04-25T14:45:34Z,Б/у,,,,,,,,,Гродненская область,,,,,,
1066338997,Хороший ноутбук с большим экраном,350.0,False,2026-04-25T14:45:24Z,Б/у,ASUS,,512 Гб,HDD,17.3'' / 43.9 см,Windows XP,,,Гродненская область,,,,4 Гб,DDR3,
1066338839,Нет-бук,200.0,False,2026-04-25T14:43:16Z,Б/у,Acer,,,,,,,,Брестская область,,,,,,
1066338741,MacBook Pro 14 M5 16/521 GB,4850.0,False,2026-04-25T14:41:59Z,Новое,Apple,Apple M5,512 Гб,,14.0'' / 35.6 см,Mac OS,,,Минск,,,,,,
1062153630,Ноутбук HONOR MagicBook Pro 16 Ultra 9 32/1024 gb,7100.0,False,2026-04-25T14:41:43Z,Б/у,Honor,Intel Core i9,1000 Гб,SSD,16'' / 40.6 см,Windows 11,Встроенная,NVIDIA GeForce RTX 5060,Минск,Да,IPS,,32 Гб,LPDDR5X,
1066338659,MacBook Pro 16 M1 Pro 16GB/512 SSD,3000.0,False,2026-04-25T14:40:48Z,Б/у,,Apple M1 Pro,512 Гб,,16.1'' / 40.9 см,,,,Минск,,,,16 Гб,,6-10 часов
1066338654,Ноутбук Lenovo ThinkPad T470p,450.0,False,2026-04-25T14:40:42Z,Б/у,Lenovo,Intel Core i5,,,14.0'' / 35.6 см,Windows 10,,,Минск,,,,16 Гб,,
1066338643,Игровой ноутбук MSI GT70 «DOMINATOR» i7/8gb/HDD,240.0,False,2026-04-25T14:40:37Z,Б/у,MSI,Intel Core i7,512 Гб,HDD,,,Встроенная,,Минск,Да,,,8 Гб,,1 час и меньше
1066338493,Apple MacBook Air 15'' (2024) Гарантия. Рассрочка.,3349.0,True,2026-04-25T14:38:13Z,Б/у,Apple,Apple M3,256 ГБ,,15.0'' / 38.1 см,Mac OS,,,Минск,,IPS,2880 х 1800,,,6-10 часов
1066338033,lenovo IdeaPad Для интернета.,150.0,True,2026-04-25T14:31:56Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1066337998,Ноутбук ASUS X540YA,230.0,False,2026-04-25T14:31:27Z,Б/у,ASUS,AMD E2,512 Гб,HDD,15.6'' / 39.6 см,Linux,Встроенная,,Минск,,TN + Film,1366 х 768,4 Гб,DDR3,2-4 часа
1066337547,MacBook Air 13 (2019г)16Гб/512Гб,1500.0,False,2026-04-25T14:30:31Z,Б/у,Apple,Intel Core i5,,,13.3'' / 33.8 см,Mac OS,,,Минск,,,,16 Гб,LPDDR3,4-6 часов
1066337538,Ноутбук HP 250 G3,350.0,False,2026-04-25T14:30:25Z,Б/у,HP,Intel Celeron Dual-Core,,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,,,,4 Гб,DDR3,
1062489789,MacBook air m3 2024 silver,1900.0,False,2026-04-25T14:28:45Z,Б/у,Apple,,256 ГБ,,13.3'' / 33.8 см,Mac OS,,,Минская область,,,2560 х 1600,8 Гб,,
1066337284,MacBook  air 2020г 8/256gb,1400.0,False,2026-04-25T14:26:53Z,Б/у,Apple,Apple M1,,,,,,,Гомельская область,,IPS,,,,
1066337271,Ноутбук MSI  i7/ 960m,650.0,False,2026-04-25T14:26:47Z,Б/у,MSI,Intel Core i7,512 Гб,HDD,17.3'' / 43.9 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce GTX 960M 2 ГБ,Минск,Да,,1920 х 1080,8 Гб,DDR4,1-2 часа
1065396610,Lenovo Lecoo Pro 14 2025 32 ГБ 1 ТБ,2750.0,False,2026-04-25T14:23:52Z,Новое,Lenovo,AMD Ryzen 7,1000 Гб,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,,IPS,2880 х 1800,32 Гб,DDR5,6-10 часов
1066337006,ноутбуке ASUS TUF Gaming FX505DU-fx95du,1250.0,False,2026-04-25T14:23:18Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Дискретная,NVIDIA GeForce GTX 1660 Ti 6 ГБ,Минск,Да,IPS,1920 х 1080,8 Гб,LPDDR4,2-4 часа
1060980961,Игровой ноутбук от INTEL (ASUS) 11800H/32Gb/3070,3300.0,False,2026-04-25T14:23:04Z,Б/у,Другой,Intel Core i7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 3070 8 ГБ,Минск,Да,IPS,2560 х 1440,32 Гб,DDR4,4-6 часов
1065553062,Ноутбук Lenovo IdeaPad 3,1100.0,False,2026-04-25T14:21:41Z,Б/у,Lenovo,AMD Ryzen 3,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,DDR4,6-10 часов
1066336393,Ноутбук Asus,1700.0,False,2026-04-25T14:21:16Z,Б/у,ASUS,,512 Гб,,15.0'' / 38.1 см,Windows 11,,,Гомельская область,Да,,1920 х 1080,16 Гб,,1-2 часа
1065189474,Игровой ноутбук Machenike S15 (CORE i5/16GB/RTX 3060 6GB/144Гц),2200.0,True,2026-04-25T14:20:56Z,Б/у,Другой,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1065920734,Lenovo Legion R7000P RTX 5070,4175.0,False,2026-04-25T14:19:58Z,Б/у,Lenovo,AMD Ryzen 9,1000 Гб,SSD,16'' / 40.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 5070,Минск,Да,IPS,2560 х 1600,16 Гб,DDR5,6-10 часов
1066336742,Apple Macbook Pro M2 13'' 2022 8GB/256GB (MNEP3D/A,1700.0,False,2026-04-25T14:19:47Z,Б/у,Apple,Apple M2,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,IPS,2560 х 1600,8 Гб,,10 и более часов
1066336397,Ноутбук Dell,200.0,False,2026-04-25T14:15:24Z,Б/у,Dell,Intel Celeron Dual-Core,256 ГБ,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,Intel UHD Graphics,Минская область,,,1366 х 768,4 Гб,,1 час и меньше
1063595118,Lenovo legion 5 pro (3060/5800h/32Gb/SSD 512Gb),3000.0,False,2026-04-25T14:14:22Z,Б/у,Lenovo,AMD Ryzen 7,512 Гб,SSD,16'' / 40.6 см,Windows 10,,NVIDIA GeForce RTX 3060 6 ГБ,Могилевская область,Да,IPS,2560 х 1600,32 Гб,,4-6 часов
1066336298,MacBook Pro 16.2 M5 Max,14000.0,False,2026-04-25T14:14:07Z,Новое,Apple,Apple M5 Max,,,,,,,Минск,,,,,,
1066336211,HP Omen 16 / i7 / RTX 3070 / 32GB / 2TB SSD,3500.0,False,2026-04-25T14:13:01Z,Б/у,HP,Intel Core i7,2000 ГБ и более,SSD,16'' / 40.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 3070 8 ГБ,Брестская область,Да,IPS,1920 х 1080,32 Гб,DDR4,2-4 часа
1066063350,"Asus Tuf Gaming, R7-7435HS, 16Gb DDR5, 512, 3050",1870.0,False,2026-04-25T14:10:14Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Гомельская область,Да,IPS,1920 х 1080,16 Гб,DDR5,2-4 часа
1066335953,"15.6 Lenovo Z50-70, intel i3 8гб,ssd 128, для игр",350.0,False,2026-04-25T14:09:23Z,Б/у,Lenovo,Intel Core i3,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce 810M 2 ГБ,Гродненская область,,,1920 х 1080,8 Гб,DDR3,1-2 часа
1061014698,Игровой ноутбук Lenovo Legion 5 15ITH6  i7 3050TI,1950.0,False,2026-04-25T14:05:59Z,Б/у,Lenovo,Intel Core i7,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,,,Гомельская область,Да,IPS,1920 х 1080,16 Гб,,2-4 часа
1066335673,ASUS X1502Z,0.0,False,2026-04-25T14:05:49Z,Б/у,ASUS,Intel Core i3,,,,,Встроенная,,Гродненская область,,,,,,2-4 часа
1066335537,Ноутбук HP Compaq 610,45.0,False,2026-04-25T14:04:00Z,Б/у,,,,,,,,,Минск,,,,,,
1059287535,Asus g713-pi ноутбук rtx 4070 ram 32гб ddr5 1tb,4100.0,False,2026-04-25T14:03:42Z,Б/у,ASUS,AMD Ryzen 9,1000 Гб,SSD,17.3'' / 43.9 см,без ОС,Встроенная и дискретная,NVIDIA GeForce RTX 4070 8 ГБ,Минск,Да,IPS,2560 х 1440,32 Гб,DDR5,6-10 часов
1066335346,Ноутбук Acer Aspire V3-371 (NX.MPFEP.049) i7 5500u,0.0,False,2026-04-25T14:01:45Z,Б/у,Acer,Intel Core i7,128 ГБ и менее,HDD + SSD,13.3'' / 33.8 см,Windows 10,,,Гомельская область,,,1920 х 1080,8 Гб,,1 час и меньше
1066335297,MacBook Pro 16,1450.0,False,2026-04-25T14:01:00Z,Б/у,Apple,Intel Core i7,512 Гб,SSD,16.1'' / 40.9 см,,Встроенная и дискретная,AMD Radeon Pro 5300M 4ГБ,Гомельская область,,,3200 х 1800,16 Гб,,
1013919795,"MacBook Air 13 / Air 15 (M5,2026) ВСЕ ЦВЕТА Гарантия",0.0,True,2026-04-25T14:00:56Z,Новое,Apple,,,,,Mac OS,,,Минск,,,,,,
1058538122,Игровой ноутбук Gigabyte G5 GE (CORE i5/RTX 3050 4GB/16GB/144Гц),1900.0,True,2026-04-25T14:00:55Z,Б/у,Gigabyte,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1066335269,Ноутбук,250.0,False,2026-04-25T14:00:39Z,Б/у,Lenovo,,,,15.6'' / 39.6 см,Windows 7,,,Витебская область,,TN + Film,1366 х 768,,,
1066334997,СРОЧНО Acer swift go 14 ryzen 5 8645HS,1400.0,False,2026-04-25T13:56:58Z,Б/у,Acer,AMD Ryzen 5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Брестская область,Да,OLED,2880 х 1800,16 Гб,LPDDR5X,6-10 часов
1066334828,Ноутбук Toshiba L505-111,80.0,False,2026-04-25T13:54:47Z,Б/у,,,,,15.6'' / 39.6 см,,,,Минск,,,,4 Гб,,
1066334399,Asus R512M,110.0,False,2026-04-25T13:49:03Z,Б/у,ASUS,Intel Celeron M,512 Гб,HDD,,Windows 10,Встроенная,,Гродненская область,,,1366 х 768,4 Гб,DDR3,
1058227742,Аренда ноутбука,30.0,True,2026-04-25T13:48:41Z,Б/у,HP,Intel Celeron,,,15.6'' / 39.6 см,Windows 10,,,Гомельская область,,,,4 Гб,,
1038024883,MACBOOK AIR 13/15 (M4) НОВЫЙ ЗАПЕЧАТАННЫЙ ГАРАНТИЯ,0.0,True,2026-04-25T13:44:58Z,Новое,Apple,,,,,,,,Минск,,,,,,
1062371132,MACBOOK NEO 256GB/512GB НОВЫЙ ЗАПЕЧАТАННЫЙ ГАРАНТИЯ,0.0,True,2026-04-25T13:44:50Z,Новое,Apple,Другой,,SSD,,Mac OS,,,Минск,,IPS,,8 Гб,,
1066334021,HP Ryzen 5 3500U/16/256 15s-eq0013nl 5SU66EA,800.0,False,2026-04-25T13:44:06Z,Б/у,HP,AMD Ryzen 5,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Минск,,TN + Film,1920 х 1080,16 Гб,DDR4,4-6 часов
1065223533,Ноутбук hp 15s-fq2xxx,1000.0,False,2026-04-25T13:42:12Z,Б/у,HP,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,Intel Iris XE Graphics G7,Минск,,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1062615373,ASUS ROG Strix GL703G,2580.0,False,2026-04-25T13:42:02Z,Б/у,ASUS,Intel Core i7,1000 Гб,HDD + SSD,17.3'' / 43.9 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce GTX 1060 6 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,1-2 часа
1066333815,Ноутбук,500.0,False,2026-04-25T13:40:59Z,Б/у,Lenovo,Intel Celeron,512 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,Intel UHD Graphics,Минск,,TN + Film,1366 х 768,4 Гб,DDR3,2-4 часа
1057968864,Игровой ноутбук Lenovo IdeaPad Gaming 3 (CORE I5/16GB/RTX 3050),1750.0,True,2026-04-25T13:40:48Z,Б/у,Lenovo,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1066333704,Компактный ноутбук Asus VivoBook 14 K413E (IPS/I5-11GEN/8GB/SSD 256GB),1000.0,True,2026-04-25T13:39:32Z,Б/у,ASUS,Intel Core i5,256 ГБ,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,DDR4,4-6 часов
1066333648,Ноутбук Samsung R518 рабочий на запчасти,0.0,False,2026-04-25T13:38:46Z,Б/у,Samsung,,,,,,,,Могилевская область,,,,,,
1066333505,ноутбук,200.0,False,2026-04-25T13:36:49Z,Б/у,,,,,,,,,Гомельская область,,,,,,
1066333465,MSI Thin 15 i5 12450H/16GB/RTX 4050/SSD 512GB,2150.0,True,2026-04-25T13:36:17Z,Б/у,MSI,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 4050 6 ГБ,Гродненская область,Да,IPS,1920 х 1080,16 Гб,DDR4,
1066333326,Ноутбук ASUS K40IJ (14.0''/INTEL/для работы..),240.0,True,2026-04-25T13:34:48Z,Б/у,ASUS,Intel Celeron Dual-Core,,HDD,14.0'' / 35.6 см,Windows 7,Встроенная,,Минск,,TN + Film,1366 х 768,4 Гб,DDR2,1-2 часа
1066333289,Ноутбук Compolis D14,299.0,True,2026-04-25T13:34:46Z,Б/у,Другой,,,,,,,,Могилевская область,,,,,,
1060579068,Lenovo Legion Slim 5 16IRH8 RTX 4050,2300.0,False,2026-04-25T13:32:14Z,Б/у,Lenovo,AMD Ryzen 7,512 Гб,SSD,16'' / 40.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 4050 6 ГБ,Брестская область,Да,IPS,2560 х 1600,16 Гб,DDR5,2-4 часа
1066332631,Ноутбук Lenovo,280.0,False,2026-04-25T13:27:14Z,Б/у,Lenovo,Другой,1000 Гб,Прочее,16'' / 40.6 см,Windows 10,Дискретная,,Минск,,,1366 х 768,4 Гб,,2-4 часа
1064679732,MacBook Air13 m2,1750.0,False,2026-04-25T13:25:35Z,Б/у,Apple,Apple M2,256 ГБ,,13.3'' / 33.8 см,Mac OS,,,Могилевская область,,,,8 Гб,,6-10 часов
1060983693,Ноутбук Apple MacBook Air 13 A1932 (2018/CORE I5/8GB/SSD 128GB),1150.0,True,2026-04-25T13:20:47Z,Б/у,Apple,Intel Core i5,128 ГБ и менее,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,IPS,2560 х 1600,8 Гб,,6-10 часов
